Id,SalePrice
2406,143140.027592
2407,124737.563502
2408,147179.360742
2409,120335.14839
2410,165057.342065
2411,116038.000564
2412,151778.967757
2413,128283.029663
2414,148876.395188
2415,132676.087096
2416,127563.174851
2417,133237.902437
2418,133984.966898
2419,126177.87334
2420,124003.112115
2421,139376.369598
2422,104382.925789
2423,110106.055835
2424,161598.821772
2425,199800.735691
2426,129965.487653
2427,126331.379645
2428,177503.45417
2429,114524.163633
2430,132286.783238
2431,109880.7849
2432,146250.476014
2433,148016.953095
2434,137181.444354
2435,144025.64255
2436,109979.467493
2437,103166.426696
2438,126633.268538
2439,102892.00196
2440,124078.235135
2441,92586.4854937
2442,102585.541754
2443,124850.228691
2444,125768.928027
2445,83199.4388421
2446,128280.507389
2447,172739.672287
2448,125215.152096
2449,114004.483127
2450,147654.231571
2451,119630.719979
2452,193115.943369
2453,93452.1933174
2454,113220.3794
2455,119721.565816
2456,121381.302353
2457,134912.569613
2458,126415.899158
2459,105061.621427
2460,140528.017591
2461,124842.014195
2462,129500.064591
2463,122728.854173
2464,168103.32901
2465,134996.777631
2466,116716.154594
2467,131648.441477
2468,83539.3326605
2469,80011.386292
2470,183039.248058
2471,210211.447236
2472,157691.208862
2473,112371.480313
2474,75425.8092573
2475,205787.791863
2476,112262.091142
2477,118232.029704
2478,146163.368474
2479,101884.520588
2480,151918.681974
2481,117777.904623
2482,122578.065362
2483,111139.642369
2484,122356.397262
2485,124332.95351
2486,145020.152072
2487,164545.932585
2488,165699.601033
2489,154881.126849
2490,139993.472936
2491,94588.5842882
2492,190793.0079
2493,145594.594714
2494,141557.812393
2495,81956.4502878
2496,237957.368511
2497,148177.163667
2498,113486.084082
2499,88495.9074326
2500,120765.569313
2501,130036.849573
2502,138946.308713
2503,92149.0641965
2504,175375.652038
2505,226651.976243
2506,245802.514545
2507,268979.902746
2508,245800.825546
2509,211254.334862
2510,218849.390073
2511,172434.719608
2512,200334.026866
2513,214884.271145
2514,252346.62055
2515,147949.030809
2516,172695.856379
2517,145690.467652
2518,154224.850761
2519,232722.312097
2520,221138.131646
2521,186311.263422
2522,219617.802187
2523,118099.709157
2524,134935.22114
2525,145233.888382
2526,134708.993253
2527,117932.221077
2528,130709.186393
2529,138944.948896
2530,124208.769879
2531,248562.526185
2532,220582.016828
2533,193498.165356
2534,230900.889373
2535,291207.355998
2536,223684.512831
2537,240853.030838
2538,178429.25778
2539,184640.578734
2540,172096.144918
2541,181062.362293
2542,158727.225058
2543,118943.248782
2544,119318.67898
2545,132189.559484
2546,123352.137935
2547,141052.157803
2548,157845.171864
2549,147361.660686
2550,643601.149196
2551,133044.394055
2552,128082.156621
2553,75570.3125061
2554,94069.1631754
2555,116671.384694
2556,99676.9387328
2557,108144.245162
2558,155594.968832
2559,135187.723314
2560,158040.436423
2561,151582.984715
2562,136589.472812
2563,149025.227188
2564,211128.271231
2565,144724.224991
2566,150014.956593
2567,138855.738996
2568,199026.374628
2569,221083.653997
2570,118697.482645
2571,183894.40814
2572,154521.174445
2573,209882.101216
2574,270001.463863
2575,128124.136631
2576,113851.793867
2577,144567.077724
2578,84441.0582487
2579,64651.7117335
2580,85203.3124027
2581,98183.6084456
2582,103069.319235
2583,259591.413251
2584,160576.060127
2585,180940.251633
2586,213710.174971
2587,198029.461095
2588,143086.469333
2589,150710.515266
2590,202639.297342
2591,209747.635749
2592,201736.980767
2593,238876.158782
2594,183073.052332
2595,204107.374021
2596,285932.671703
2597,185547.733626
2598,284612.078269
2599,319837.789472
2600,147672.035731
2601,144845.919968
2602,84768.8518491
2603,92510.9835586
2604,88902.0104787
2605,82403.7943255
2606,140946.200659
2607,215584.004506
2608,191871.626404
2609,175525.254906
2610,110538.720031
2611,115294.942877
2612,154873.035413
2613,131392.886362
2614,125085.489853
2615,153621.774448
2616,147400.44462
2617,179303.994306
2618,185782.013721
2619,194472.421426
2620,191248.22395
2621,173082.18409
2622,173438.27902
2623,238588.172362
2624,297778.741751
2625,284226.323825
2626,173142.12816
2627,169009.253981
2628,476355.513269
2629,504178.442457
2630,384320.087579
2631,463924.041272
2632,407972.080189
2633,297601.232701
2634,402374.960718
2635,154257.240634
2636,177652.762518
2637,176961.420451
2638,248033.716586
2639,187193.202842
2640,150357.01397
2641,106338.375027
2642,178440.214634
2643,106715.341142
2644,122302.119548
2645,110379.207902
2646,96798.8426039
2647,104685.664962
2648,143941.31018
2649,153186.406278
2650,138369.248446
2651,141137.562831
2652,400222.345358
2653,249176.906731
2654,241973.460186
2655,385762.077336
2656,319238.442379
2657,334526.857461
2658,294981.724604
2659,305658.419885
2660,356563.780468
2661,332534.821224
2662,344987.126684
2663,295213.144563
2664,266687.19514
2665,319288.606733
2666,273663.678415
2667,168407.956677
2668,178800.667732
2669,169861.762769
2670,275077.646349
2671,184520.686888
2672,192554.874805
2673,199386.99506
2674,192498.540785
2675,176214.125294
2676,193003.200179
2677,194201.10998
2678,245884.78175
2679,272710.23199
2680,283814.395717
2681,403921.350413
2682,327935.281335
2683,569210.366992
2684,321352.601574
2685,335903.665016
2686,238906.350934
2687,305047.710875
2688,209746.806149
2689,203304.600797
2690,410386.041835
2691,179831.033393
2692,136203.068608
2693,188797.17811
2694,131969.150344
2695,188501.734238
2696,181800.54913
2697,179427.685704
2698,193939.244006
2699,162016.308272
2700,150383.963379
2701,148241.396067
2702,113291.315815
2703,131045.451781
2704,136081.853776
2705,113537.597196
2706,111649.807369
2707,123994.783806
2708,129352.896019
2709,102937.529338
2710,127301.408914
2711,250389.398266
2712,384899.654299
2713,173250.290286
2714,150128.655825
2715,164735.570909
2716,148148.14503
2717,181008.371106
2718,220560.293406
2719,146586.763643
2720,177204.460728
2721,130924.441449
2722,157962.495839
2723,144123.677409
2724,125446.344368
2725,128530.696093
2726,142721.358383
2727,170053.880008
2728,183977.265887
2729,149535.410925
2730,141422.549829
2731,138240.749565
2732,130177.373509
2733,157768.510837
2734,140815.63733
2735,129601.718931
2736,134398.850198
2737,120509.899059
2738,134985.940688
2739,154563.36664
2740,136801.91538
2741,137714.345318
2742,153320.881168
2743,145294.406617
2744,161982.43941
2745,141191.838387
2746,134621.455361
2747,148707.216975
2748,125526.897218
2749,129946.746353
2750,125407.620264
2751,135185.471366
2752,189880.565778
2753,144318.106336
2754,222985.588163
2755,136005.829296
2756,99200.106685
2757,71594.5869244
2758,92758.0499323
2759,164608.786825
2760,119886.068151
2761,138517.375373
2762,138394.799952
2763,183211.422421
2764,153584.459753
2765,290672.236337
2766,120706.004779
2767,87713.754003
2768,124961.749733
2769,129755.617033
2770,143112.972599
2771,109191.696857
2772,106634.940161
2773,164342.715026
2774,134861.493771
2775,115082.785675
2776,140278.138559
2777,148379.733902
2778,106699.295026
2779,117123.178534
2780,93938.3785055
2781,96440.074805
2782,94505.8540408
2783,97985.958803
2784,122394.880363
2785,139358.025131
2786,74092.9832557
2787,120895.652931
2788,76106.7665467
2789,178248.131755
2790,93572.9527607
2791,110311.803386
2792,55113.0583137
2793,135727.529981
2794,97953.7265953
2795,116930.270177
2796,99241.4427833
2797,184627.677751
2798,105499.091514
2799,107972.056732
2800,67413.3811806
2801,110600.597385
2802,125484.201947
2803,155743.065183
2804,128178.001665
2805,99425.6760198
2806,86283.293714
2807,161080.368634
2808,145929.199139
2809,128077.574827
2810,124689.532766
2811,157913.308703
2812,167979.439677
2813,153647.765178
2814,158880.557012
2815,97181.2344623
2816,225045.206913
2817,153959.384594
2818,128351.147689
2819,172238.277108
2820,131691.443826
2821,105609.49602
2822,188377.642146
2823,307164.826585
2824,166879.420548
2825,160132.73499
2826,129812.652413
2827,134013.477048
2828,201163.997635
2829,211967.384114
2830,216062.226119
2831,170177.499674
2832,226655.354431
2833,286206.251925
2834,209629.550476
2835,217927.92018
2836,183424.091745
2837,152600.427294
2838,148958.769112
2839,173920.925364
2840,201264.86774
2841,199216.747039
2842,224809.37234
2843,144969.392306
2844,163910.192785
2845,125148.937932
2846,202407.016488
2847,209253.54785
2848,207889.163725
2849,193357.322837
2850,284350.837954
2851,211374.318611
2852,238213.194573
2853,234105.224327
2854,140042.632924
2855,195739.395887
2856,192892.375009
2857,183084.313847
2858,196801.293291
2859,107283.693586
2860,124224.013917
2861,116474.261005
2862,181155.965221
2863,123946.892253
2864,239108.200922
2865,133699.110664
2866,138779.647569
2867,100491.3701
2868,94604.4715619
2869,100011.093375
2870,114993.809696
2871,82841.9423248
2872,56684.3321233
2873,96701.5333833
2874,131170.021856
2875,108965.909744
2876,161373.490397
2877,145779.644634
2878,162086.618469
2879,127941.273555
2880,101888.130234
2881,146356.173385
2882,167983.606087
2883,192756.438271
2884,199192.77376
2885,182635.311709
2886,222395.058578
2887,97618.0371945
2888,138801.093046
2889,60043.3748376
2890,84222.0271468
2891,129149.145995
2892,45518.7639622
2893,70377.2968894
2894,56088.7575629
2895,298633.825243
2896,273836.848586
2897,198741.444081
2898,148044.788648
2899,212147.611497
2900,155312.21232
2901,197963.498677
2902,172630.160972
2903,316657.446331
2904,336311.044977
2905,88805.2012601
2906,199605.45327
2907,111338.072426
2908,132920.250215
2909,148033.473882
2910,80346.5133993
2911,84977.6071056
2912,147201.334059
2913,81430.9880313
2914,77750.726596
2915,84052.7103545
2916,83708.4534582
2917,158810.5203
2918,113148.085898
2919,227585.209095
